dataset,participant,task,step_size,ablation,landmarks,RMSD,mean_motion,std_motion,mean_T2,std_T2,warnings,UCL
Near Duplicate,S09,Slicing.csv,1,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.9526914282845457,1.7824234986596061,0.9526914282845457,29.981036662468203,19.183345308304602,242,44.84564903647717
Near Duplicate,S09,Slicing.csv,2,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",1.7234456288044813,3.473303637455096,1.7234456288044813,98.93738117324652,52.29144223127452,235,132.60912598554066
Near Duplicate,S09,Slicing.csv,2,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.31505927459535105,0.5369174553559868,0.31505927459535105,23.984819734341,13.983242380779064,239,37.1474729881174
Near Duplicate,S09,Slicing.csv,2,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.4618175587959535,0.7744768328170163,0.4618175587959535,35.97722960148428,17.559134717527026,242,52.47344438907664
Near Duplicate,S09,Slicing.csv,2,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.9601491170203075,1.8051444040811537,0.9601491170203075,29.9810246679613,18.589703190178078,233,44.84634329769343
Near Duplicate,S09,Slicing.csv,4,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",1.7220774476909884,3.4845636222893344,1.7220774476909884,98.9373021252991,52.148910722993605,230,132.62189040393665
Near Duplicate,S09,Slicing.csv,4,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.310282769793728,0.5357952365680247,0.310282769793728,23.984800506650544,13.598039912691382,229,37.148418344283044
Near Duplicate,S09,Slicing.csv,4,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.4584391371108952,0.7740726047177299,0.4584391371108952,35.97720075998614,17.251104427599614,252,52.47536417385741
Near Duplicate,S09,Slicing.csv,4,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.9767856839712247,1.8228006846466243,0.9767856839712247,29.98100063318213,18.44447437389028,226,44.847734519634734
Near Duplicate,S09,Chopping.csv,1,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",1.2823499271174574,2.347959794751481,1.2823499271174574,98.80080476591334,34.54858352861369,36,158.7856335082235
Near Duplicate,S09,Chopping.csv,1,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.31730706053186886,0.47951195276815767,0.31730706053186886,23.951710261553956,14.303431449139982,64,38.845448988714516
Near Duplicate,S09,Chopping.csv,1,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.42090286472736294,0.6453199148115248,0.42090286472736294,35.92756539233678,18.810763684431873,60,55.98998152146504
Near Duplicate,S09,Chopping.csv,1,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.7070992889947866,1.1302734044254223,0.7070992889947866,29.939637827029202,19.547785613431397,61,47.369676178842965
Near Duplicate,S09,Chopping.csv,2,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",1.4386067389558834,2.634005617386468,1.4386067389558834,98.80040340071689,30.988292265583766,29,158.87731793086604
Near Duplicate,S09,Chopping.csv,2,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.34224263981066666,0.5572654674954494,0.34224263981066666,23.951612903236477,12.449501543885729,56,38.850657418874015
