dataset,participant,task,step_size,ablation,landmarks,RMSD,mean_motion,std_motion,mean_T2,std_T2,warnings,UCL
Assembly,S02,SGI_posture.csv,1,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.2694078868429157,0.24167299494371625,0.2694078868429157,98.92259572236345,113.97756083015166,256,135.03057294386295
Assembly,S02,SGI_posture.csv,1,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.15253474907844536,0.09934261538711185,0.15253474907844536,23.981235340079593,48.8014457238137,190,37.324492937312606
Assembly,S02,SGI_posture.csv,1,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.17718488938689952,0.1252249119849283,0.17718488938689952,35.97185301013648,69.29154799142412,203,52.83365612936099
Assembly,S02,SGI_posture.csv,1,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.032155019779723286,0.03344176713212085,0.032155019779723286,29.97654417513579,60.15772209355106,182,45.107116016473036
Assembly,S02,SGI_posture.csv,2,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.40372733464596616,0.38424312709373004,0.40372733464596616,98.92253511626083,97.49854161945404,258,135.04066836602453
Assembly,S02,SGI_posture.csv,2,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.23388276862460441,0.15630832001569903,0.23388276862460441,23.981220657314854,40.52597464041653,207,37.32522134192533
Assembly,S02,SGI_posture.csv,2,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.2697373242081543,0.19820701833888366,0.2697373242081543,35.97183098595574,59.228414342290336,225,52.83514136399136
Assembly,S02,SGI_posture.csv,2,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.04260622392799164,0.052767016478383,0.04260622392799164,29.976525821597924,50.648590600844926,189,45.10819014363085
Assembly,S02,SGI_posture.csv,4,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.6050968750011482,0.5876206254265104,0.6050968750011482,98.92241365375466,82.73843612784799,261,135.06091109225105
Assembly,S02,SGI_posture.csv,4,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.3472646829160904,0.24160417469751017,0.3472646829160904,23.98119122252457,34.151835449491365,206,37.3266816570598
